,FMID,x,y
1087,1021364.0,-71.444335,41.649602
1088,,,
1089,1020050.0,-96.706451,32.829956
1090,,,
1091,1019833.0,-92.624672,44.403334
1092,,,
1093,1021350.0,-114.712524,42.932194
1094,,,
1095,1021308.0,-75.221221,40.037308
1096,,,
1097,1012253.0,-74.32289899999999,41.401965999999994
1098,,,
1099,1021392.0,-91.55237,34.498020000000004
1100,,,
1101,1005937.0,-93.52975699999999,47.221394000000004
1102,,,
1103,1017947.0,-79.978064,37.265053
1104,,,
1105,1018611.0,-84.37362900000001,33.738909
1106,,,
1107,1019989.0,-73.943475,40.823803999999996
1108,,,
1109,1009808.0,-72.559612,42.606069
1110,,,
1111,1021456.0,-79.977907,40.041866999999996
1112,,,
1113,1006059.0,-75.91127269,43.972095700000004
1114,,,
1115,1021289.0,-104.689105,40.424001000000004
1116,,,
1117,1021319.0,-87.633865,41.915853999999996
1118,,,
1119,1021320.0,-87.650439,41.880039000000004
1120,,,
1121,1004849.0,-84.378551,33.784257000000004
1122,,,
1123,1006997.0,-94.584857,47.100539000000005
1124,,,
1125,1019805.0,-76.877296,39.001146000000006
1126,,,
1127,1019132.0,-78.38414300000001,38.233858000000005
1128,,,
1129,1018472.0,-90.0653599,29.9165076
1130,,,
1131,1021382.0,-92.724057,41.743189
1132,,,
1133,1019088.0,-91.1491139,30.461755699999998
1134,,,
1135,1021247.0,-82.11834,33.387808
1136,,,
1137,1018619.0,-91.095446,42.782433000000005
1138,,,
1139,1005265.0,-157.914948,21.373292000000003
1140,,,
1141,1001804.0,-78.92836,36.76317
1142,,,
1143,1019673.0,-84.565522,39.394328
1144,,,
1145,1018774.0,-78.8531625,35.1865196
1146,,,
1147,1019738.0,-68.847236,44.74558
1148,,,
1149,1019209.0,-76.305582,36.912352
1150,,,
1151,1001597.0,-93.20970200000001,42.742892
1152,,,
1153,1006425.0,-159.499208,22.201731
1154,,,
1155,1019065.0,-83.65300400000001,41.039589
1156,,,
1157,1019148.0,-76.98261,39.803273
1158,,,
1159,1019533.0,-81.521429,41.080456
1160,,,
1161,1019770.0,-81.521429,41.080456
1162,,,
1163,1019154.0,-85.2011808,41.035934499999996
1164,,,
1165,1018380.0,-97.681611,31.073245
1166,,,
1167,1020122.0,-84.286978,38.394075
1168,,,
1169,1020125.0,-84.29787900000001,38.390005
1170,,,
1171,1020107.0,-85.889578,37.271491999999995
1172,,,
1173,1011782.0,-96.947438,43.632678999999996
1174,,,
1175,1019383.0,-73.947702,40.808707
1176,,,
1177,1019373.0,-73.94453,40.674043
1178,,,
1179,1019374.0,-73.96631,40.688145
1180,,,
1181,1019366.0,-73.831007,40.870274
1182,,,
1183,1019375.0,-73.96612900000001,40.58551
1184,,,
1185,1019380.0,-73.945625,40.790265999999995
1186,,,
1187,1019381.0,-73.9401,40.814968
1188,,,
1189,1019377.0,-73.890698,40.820778999999995
1190,,,
1191,1019378.0,-73.846979,40.857347
1192,,,
1193,1019376.0,-73.94252,40.655889
1194,,,
1195,1019382.0,-73.94885699999999,40.803028999999995
1196,,,
1197,1002339.0,-73.94622,40.785539
1198,,,
1199,1002335.0,-73.90951700000001,40.8427
1200,,,
1201,1005332.0,-73.883864,40.880479
1202,,,
1203,1019379.0,-73.911898,40.81385
1204,,,
1205,1002345.0,-73.953193,40.822369
1206,,,
1207,1009660.0,-157.71393500000002,21.283943
1208,,,
1209,1018282.0,-81.360033,41.150692
1210,,,
1211,1020044.0,-81.337712,41.155218
1212,,,
1213,1021431.0,-85.91723,39.726276
1214,,,
1215,1021211.0,-76.47320400000001,37.916391
1216,,,
1217,1019786.0,-111.167763,40.329639
1218,,,
1219,1019757.0,-118.35143400000001,34.094113
1220,,,
1221,1019192.0,-82.458271,35.314825
1222,,,
1223,1019895.0,-97.811491,40.778921999999994
1224,,,
1225,1021286.0,-96.426422,44.508646999999996
1226,,,
1227,1019802.0,-76.644722,39.4668834
1228,,,
1229,1021282.0,-100.631876,40.199476000000004
1230,,,
1231,1020174.0,-84.09616700000001,37.135019
1232,,,
1233,1003684.0,-117.53231799999999,34.110872
1234,,,
1235,1019234.0,-109.281673,34.132411499999996
1236,,,
1237,1006285.0,-89.994281,34.823026
1238,,,
1239,1019486.0,-77.387108,38.970411
1240,,,
1241,1021355.0,-112.015037,40.515537
1242,,,
1243,1020026.0,-87.24861999999999,36.433597
1244,,,
1245,1019224.0,-117.25763300000001,34.473755
1246,,,
1247,1019220.0,-80.01264499999999,35.966162
1248,,,
1249,1012260.0,-82.596257,29.825509000000004
1250,,,
1251,1006831.0,-79.58619499999999,38.409646
1252,,,
1253,1021327.0,-104.99968500000001,39.547022999999996
1254,,,
1255,1018951.0,-94.5353089,42.5171234
1256,,,
1257,1019688.0,-90.56665500000001,38.232278
1258,,,
1259,1019959.0,-122.990366,45.524375
1260,,,
1261,1019962.0,-122.917552,45.534675
1262,,,
1263,1021249.0,-122.692801,45.477581
1264,,,
1265,1019669.0,-81.59569,31.846771999999998
1266,,,
1267,1008020.0,-70.88896700000001,42.247351
1268,,,
1269,1005076.0,-87.928694,41.8036543
1270,,,
1271,1019330.0,-93.050943,34.504886
1272,,,
1273,1021208.0,-74.042428,40.719659
1274,,,
1275,1010937.0,-83.309076,43.053482
1276,,,
1277,1021418.0,-75.14746,38.772137
1278,,,
1279,1021419.0,-75.14775999999999,38.768122
1280,,,
1281,1021427.0,-75.150136,38.747053
1282,,,
1283,1011761.0,-82.008815,35.682465
1284,,,
1285,1018972.0,-87.405321,37.944041999999996
1286,,,
1287,1008980.0,-93.9908869,38.718656599999996
1288,,,
1289,1019302.0,-83.625343,42.7906
1290,,,
1291,1018853.0,-78.83619,35.650573
1292,,,
1293,1021229.0,-118.32819099999999,34.099639
1294,,,
1295,1018458.0,-76.420927,38.247929
1296,,,
1297,1007267.0,-151.512342,59.638109
1298,,,
1299,1009663.0,-87.66623100000001,41.562264
1300,,,
1301,1012076.0,-121.51581399999999,45.710094
1302,,,
1303,1019819.0,-121.96091799999999,45.349594
1304,,,
1305,1021372.0,-71.28214399999999,41.725161
1306,,,
1307,1019781.0,-71.356584,41.799956
1308,,,
1309,1012041.0,-93.41710400000001,44.925619
1310,,,
1311,1020100.0,-87.489438,36.866111
1312,,,
1313,1008366.0,-71.51777,42.229299
1314,,,
1315,1019313.0,-103.47908199999999,43.432276
1316,,,
1317,1018200.0,-81.942413,34.956245
1318,,,
1319,1005674.0,-73.783692,42.248656
1320,,,
1321,1018152.0,-77.610398,37.519515999999996
1322,,,
1323,1019990.0,-77.610901,37.519378
1324,,,
1325,1019056.0,-74.871267,40.505223
1326,,,
1327,1010598.0,-78.01723,40.485653000000006
1328,,,
1329,1021268.0,-88.424435,42.168577
1330,,,
1331,1019586.0,-97.54833599999999,30.545152
1332,,,
1333,1011325.0,-76.941854,38.952822
1334,,,
1335,1019731.0,-84.44233,39.139602000000004
1336,,,
1337,1012621.0,-95.470874,42.345172999999996
1338,,,
1339,1006417.0,-112.04250800000001,43.494592
1340,,,
1341,1005080.0,-83.074322,43.02429
1342,,,
1343,1020136.0,-88.08135300000001,37.334578
1344,,,
1345,1019011.0,-91.89497320000001,42.46870560000001
1346,,,
1347,1019236.0,-94.41817900000001,39.093845
1348,,,
1349,1018772.0,-74.27052900000001,43.782396999999996
1350,,,
1351,1019861.0,-79.15502099999999,40.621852000000004
1352,,,
1353,1004384.0,-85.06772609999999,42.9814841
1354,,,
1355,1012626.0,-93.264356,42.521221999999995
1356,,,
1357,1019340.0,-73.901875,40.663651
1358,,,
1359,1003680.0,-122.04911499999999,47.550637
1360,,,
1361,1001641.0,-84.598559,43.292319
1362,,,
1363,1004380.0,-96.246607,44.465196999999996
1364,,,
1365,1006376.0,-105.38445700000001,42.759014
1366,,,
1367,1018907.0,-89.66597259999999,37.377813700000004
1368,,,
1369,1018343.0,-90.862319,44.291599
1370,,,
1371,1020106.0,-83.988324,37.430289
1372,,,
1373,1020108.0,-83.922703,37.330559
1374,,,
1375,1019263.0,-83.21839399999999,35.375375
1376,,,
1377,1018978.0,-83.224149,35.375581
1378,,,
1379,1021281.0,-88.171891,43.309792
1380,,,
1381,1009970.0,-89.023298,42.681669
1382,,,
1383,1008299.0,-84.4343796,34.46747
1384,,,
1385,1021306.0,-75.156213,39.949940000000005
1386,,,
1387,1020192.0,-85.562797,38.195209999999996
1388,,,
1389,1020090.0,-82.8042,37.812048
1390,,,
1391,1002907.0,-116.3182535,34.1349431
1392,,,
1393,1018242.0,-134.4136031,58.29985
1394,,,
1395,1005270.0,-157.73733700000003,21.395630999999998
1396,,,
1397,1008375.0,-119.781524,36.843016999999996
1398,,,
1399,1019774.0,-85.58850100000001,42.275163
1400,,,
1401,1005252.0,-157.8698,21.344726
1402,,,
1403,1008118.0,-157.872454,21.335165
1404,,,
1405,1021264.0,-155.66266000000002,20.017794
1406,,,
1407,1005253.0,-157.810103,21.409789
1408,,,
1409,1005254.0,-158.066932,21.333263
1410,,,
1411,1005255.0,-157.877976,21.327407
1412,,,
1413,1019003.0,-97.24380699999999,32.926757
1414,,,
1415,1021369.0,-87.819902,42.587189
1416,,,
1417,1021348.0,-87.81994499999999,42.587205
1418,,,
1419,1021349.0,-87.819183,42.584009
1420,,,
1421,1020011.0,-77.073728,39.026476
1422,,,
1423,1019758.0,-85.59695699999999,42.874316
1424,,,
1425,1019210.0,-80.60619190000001,34.243264
1426,,,
1427,1010636.0,-80.341178,36.276367
1428,,,
1429,1019120.0,-77.2028,38.27678
1430,,,
1431,1003269.0,-74.019483,41.932986
1432,,,
1433,1019491.0,-77.276198,38.8347926
1434,,,
1435,1020032.0,-95.184629,30.047327000000003
1436,,,
1437,1019266.0,-92.584293,40.195114000000004
1438,,,
1439,1019212.0,-108.36051869999999,36.750789399999995
1440,,,
1441,1011117.0,-70.736542,43.090021
1442,,,
1443,1021332.0,-92.172403,40.167823999999996
1444,,,
1445,1020075.0,-83.867633,36.849364
1446,,,
1447,1021244.0,-75.705331,39.842787
1448,,,
1449,1021250.0,-66.011273,18.431395000000002
1450,,,
1451,1021345.0,-118.37983,34.044973
1452,,,
1453,1003343.0,-73.893737,40.846468
1454,,,
1455,1019986.0,-73.89197800000001,40.849357
1456,,,
1457,1020123.0,-85.379458,38.407465
1458,,,
1459,1019506.0,-76.978699,38.531647
1460,,,
1461,1019649.0,-73.38566800000001,41.235769
1462,,,
1463,1019409.0,-93.577673,33.355445
1464,,,
1465,1019103.0,-88.183818,42.180694
1466,,,
1467,1003863.0,-122.664774,45.417854999999996
1468,,,
1469,1012206.0,-73.9841054,44.27704129999999
1470,,,
1471,1019850.0,-94.193437,46.358912
1472,,,
1473,1019851.0,-94.235284,46.352551
1474,,,
1475,1019198.0,-77.4710931,37.6145155
1476,,,
1477,1002021.0,-77.470522,37.614945
1478,,,
1479,1002521.0,-81.804266,41.484539
1480,,,
1481,1019427.0,-79.326095,42.103565
1482,,,
1483,1020051.0,-96.751083,32.835725
1484,,,
1485,1019035.0,-93.933204,40.62353
1486,,,
1487,1019901.0,-89.8327,42.102207
1488,,,
1489,1019852.0,-82.603853,39.712631
1490,,,
1491,1019352.0,-106.94832099999999,44.760524
1492,,,
1493,1005352.0,-123.116207,44.056748
1494,,,
1495,1009803.0,-123.09154,44.050826
1496,,,
1497,1019756.0,-75.277496,40.234201
1498,,,
1499,1021291.0,-105.080197,40.586073
1500,,,
1501,1012344.0,-86.56453,34.647521999999995
1502,,,
1503,1019030.0,-89.130033,31.692521999999997
1504,,,
1505,1018834.0,-86.048868,42.219637
1506,,,
1507,1021324.0,-95.23448,38.96859
1508,,,
1509,1021325.0,-95.235986,38.963018
1510,,,
1511,1019450.0,-79.96109200000001,40.467011
1512,,,
1513,1016810.0,-86.469047,40.045671399999996
1514,,,
1515,1018113.0,-72.212877,41.635781
1516,,,
1517,1019158.0,-98.465436,29.609419
1518,,,
1519,1006652.0,-80.183684,25.836451
1520,,,
1521,1002768.0,-85.75945899999999,45.022857
1522,,,
1523,1019512.0,-94.803914,38.965267
1524,,,
1525,1010483.0,-77.584119,35.260631
1526,,,
1527,1016916.0,-84.617203,39.1587027
1528,,,
1529,1004651.0,-75.500665,43.794672
1530,,,
1531,1019503.0,-91.866902,43.980990999999996
1532,,,
1533,1019808.0,-70.22037900000001,44.096575
1534,,,
1535,1019726.0,-70.172185,44.089594
1536,,,
1537,1019537.0,-71.22245500000001,42.446439
1538,,,
1539,1019346.0,-71.206748,42.429241999999995
1540,,,
1541,1019650.0,-111.872426,40.744796
1542,,,
1543,1018927.0,-79.2507333,40.2501886
1544,,,
1545,1021361.0,-84.08109300000001,33.859588
1546,,,
1547,1004848.0,-114.5149,37.616659999999996
1548,,,
1549,1011300.0,-118.21309199999999,34.073479999999996
1550,,,
1551,1020132.0,-118.213102,34.073591
1552,,,
1553,1019304.0,-83.17766400000001,42.249843
1554,,,
1555,1021198.0,-117.17056299999999,32.785209
1556,,,
1557,1019167.0,-87.149098,39.039325
1558,,,
1559,1019678.0,-73.189724,41.743812
1560,,,
1561,1019679.0,-73.215193,41.740678
1562,,,
1563,1019631.0,-92.680159,37.118045
1564,,,
1565,1019207.0,-80.085081,42.1155929
1566,,,
1567,1019995.0,-117.167574,32.723123
1568,,,
1569,1021390.0,-94.1176,33.661403
1570,,,
1571,1012027.0,-78.640489,33.880648
1572,,,
1573,1019538.0,-110.556707,45.654253999999995
1574,,,
1575,1018418.0,-83.33199499999999,42.362596
1576,,,
1577,1018901.0,-78.826847,37.353215000000006
1578,,,
1579,1020094.0,-86.884185,36.866285999999995
1580,,,
1581,1019494.0,-77.21635500000001,38.698239
1582,,,
1583,1005431.0,-106.65491899999999,35.158683
1584,,,
1585,1018919.0,-91.062659,39.441188000000004
1586,,,
1587,1000462.0,-84.259924,39.266388
1588,,,
1589,1016820.0,-87.664233,41.943816
1590,,,
1591,1011233.0,-117.52864299999999,45.570355
1592,,,
1593,1018922.0,-75.49102099999999,43.793853999999996
1594,,,
1595,1011800.0,-93.660454,41.599698
1596,,,
1597,1021257.0,-86.447744,43.955713
1598,,,
1599,1019622.0,-77.833365,39.110875
1600,,,
1601,1019177.0,-77.395364,39.031603000000004
1602,,,
1603,1019175.0,-77.56573399999999,39.107555
1604,,,
1605,1019176.0,-77.489597,39.006277000000004
1606,,,
1607,1019940.0,-79.14037900000001,37.411516999999996
1608,,,
1609,1019435.0,-122.452228,48.944086999999996
1610,,,
1611,1011538.0,-84.575384,33.826085
1612,,,
1613,1000481.0,-94.013604,41.335221999999995
1614,,,
1615,1012249.0,-96.1754168,45.0087575
1616,,,
1617,1005201.0,-74.414532,40.759057
1618,,,
1619,1012046.0,-121.12716200000001,44.638418
1620,,,
1621,1021339.0,-122.295751,47.612615999999996
1622,,,
1623,1019360.0,-89.502026,43.066326000000004
1624,,,
1625,1021197.0,-86.1137,30.720266
1626,,,
1627,1018407.0,-89.389549,36.030081
1628,,,
1629,1005528.0,-80.245,40.169000000000004
1630,,,
1631,1006837.0,-120.79696499999999,38.730544
1632,,,
1633,1011119.0,-95.4504829,37.6817937
1634,,,
1635,1019706.0,-75.257714,41.575082
1636,,,
1637,1019752.0,-81.732318,41.028681
1638,,,
1639,1019501.0,-87.95474399999999,42.287242
1640,,,
1641,1005256.0,-157.836497,21.303939
1642,,,
1643,1019969.0,-72.51832399999999,41.781503
1644,,,
1645,1003980.0,-111.333325,45.856792999999996
1646,,,
1647,1018217.0,-86.323001,44.249272999999995
1648,,,
1649,1018998.0,-86.243595,45.959984000000006
1650,,,
1651,1005257.0,-157.807997,21.314189000000002
1652,,,
1653,1019111.0,-97.134052,32.564588
1654,,,
1655,1010286.0,-120.155979,47.884784
1656,,,
1657,1018310.0,-94.539507,42.527104
1658,,,
1659,1005218.0,-123.894248,45.719007
1660,,,
1661,1016799.0,-122.023367,47.367729
1662,,,
1663,1003238.0,-84.549494,33.953194
1664,,,
1665,1021358.0,-87.628231,45.098174
1666,,,
1667,1002235.0,-91.580744,42.04437720000001
1668,,,
1669,1019058.0,-83.122972,40.593303999999996
1670,,,
1671,1019482.0,-97.361665,41.440025
1672,,,
1673,1019368.0,-87.85651700000001,41.631943
1674,,,
1675,1012031.0,-78.9390094,33.6699343
1676,,,
1677,1000242.0,-88.045015,30.69035
1678,,,
1679,1019022.0,-88.557509,44.0053166
1680,,,
1681,1000616.0,-88.16008199999999,30.691614
1682,,,
1683,1019185.0,-80.18985500000001,25.787138
1684,,,
1685,1019866.0,-87.344853,41.595883
1686,,,
1687,1019806.0,-87.568349,37.972884
1688,,,
1689,1011972.0,-88.06464,44.52221
1690,,,
1691,1021341.0,-82.875408,39.97423
1692,,,
1693,1019876.0,-99.63987,41.405409999999996
1694,,,
1695,1019189.0,-83.91050600000001,35.965659
1696,,,
1697,1019924.0,-92.066002,31.12742
1698,,,
1699,1019843.0,-83.08053199999999,43.327346
1700,,,
1701,1020190.0,-88.378744,36.842165
1702,,,
1703,1002929.0,-70.71731700000001,42.098147999999995
1704,,,
1705,1019659.0,-77.055113,35.855219
1706,,,
1707,1018976.0,-89.9500804,38.7331622
1708,,,
1709,1011139.0,-83.969504,35.756987
1710,,,
1711,1019902.0,-83.80842,38.615072999999995
1712,,,
1713,1001281.0,-84.4426,42.580168
1714,,,
1715,1005642.0,-71.076514,42.3313532
1716,,,
1717,1003199.0,-86.35873000000001,41.655159999999995
1718,,,
1719,1019300.0,-82.30639559999999,34.7796468
1720,,,
1721,1019968.0,-90.082332,43.801303999999995
1722,,,
1723,1020145.0,-84.474473,36.694321
1724,,,
1725,1019487.0,-77.082026,38.818343
1726,,,
1727,1020134.0,-124.100568,40.944643
1728,,,
1729,1019490.0,-77.192913,38.943545
1730,,,
1731,1020081.0,-86.166136,37.988637
1732,,,
1733,1019634.0,-71.11543499999999,42.41853
1734,,,
1735,1021314.0,-75.385551,39.917838
1736,,,
1737,1018908.0,-102.176734,43.424109
1738,,,
1739,1019858.0,-81.869513,41.134636
1740,,,
1741,1019759.0,-82.034026,39.026596000000005
1742,,,
1743,1021209.0,-90.06008,35.132038
1744,,,
1745,1020199.0,-83.62783,37.951788
1746,,,
1747,1002905.0,-122.1841,37.450821999999995
1748,,,
1749,1019816.0,-87.603938,45.105926000000004
1750,,,
1751,1021357.0,-87.604562,45.107233
1752,,,
1753,1018093.0,-75.0490757,39.9524734
1754,,,
1755,1019464.0,-116.392301,43.609999
1756,,,
1757,1019137.0,-86.069521,40.755229
1758,,,
1759,1000021.0,-89.516816,34.373647
1760,,,
1761,1011076.0,-73.16990799999999,44.026734000000005
1762,,,
1763,1020087.0,-85.543717,38.242222
1764,,,
1765,1019683.0,-77.54531,39.441866999999995
1766,,,
1767,1019777.0,-84.236727,43.609016
1768,,,
1769,1012786.0,-90.30725100000001,38.656378000000004
1770,,,
1771,1005633.0,-105.840096,46.408215000000006
1772,,,
1773,1006681.0,-73.062096,41.226597999999996
1774,,,
1775,1009658.0,-158.018299,21.440682000000002
1776,,,
1777,1020034.0,-77.150329,39.126727
1778,,,
1779,1020035.0,-77.150144,39.126884999999994
1780,,,
1781,1020038.0,-77.199488,39.104422
1782,,,
1783,1012523.0,-93.25627800000001,44.978211
1784,,,
1785,1010485.0,-81.936127,32.802685
1786,,,
1787,1018486.0,-75.310511,38.769132
1788,,,
1789,1021454.0,-87.944924,43.025865
1790,,,
1791,1019239.0,-95.489641,32.662165
1792,,,
1793,1019716.0,-85.393346,40.198978000000004
1794,,,
1795,1006069.0,-106.4315,39.588390000000004
1796,,,
1797,1020195.0,-122.419881,37.755373
1798,,,
1799,1016862.0,-94.6512054,39.0219446
1800,,,
1801,1018939.0,-113.99211299999999,46.87474
1802,,,
1803,1010037.0,-118.243583,33.923533
1804,,,
1805,1001104.0,-95.69624,39.049968
1806,,,
1807,1006547.0,-83.39378,41.91965
1808,,,
1809,1012314.0,-89.639224,42.601889
1810,,,
1811,1019844.0,-122.58431100000001,45.519002
1812,,,
1813,1020166.0,-122.209928,37.826522
1814,,,
1815,1004297.0,-86.862926,33.09948
1816,,,
1817,1020085.0,-83.94130200000001,38.054333
1818,,,
1819,1021377.0,-83.683495,33.304642
1820,,,
1821,1011901.0,-76.847748,42.346431
1822,,,
1823,1019507.0,-107.874269,38.479423
1824,,,
1825,1021430.0,-94.805322,39.017779
1826,,,
1827,1019480.0,-122.65138700000001,45.47394
1828,,,
1829,1018573.0,-81.853276,39.648855
1830,,,
1831,1018314.0,-86.42869499999999,39.423392
1832,,,
1833,1018317.0,-86.3796098,39.612806
1834,,,
1835,1021252.0,-86.42090400000001,39.422140999999996
1836,,,
1837,1012560.0,-81.688488,35.746626899999995
1838,,,
1839,1012166.0,-74.48994499999999,40.801309
1840,,,
1841,1020162.0,-120.849956,35.365976
1842,,,
1843,1018926.0,-117.0014061,46.7317086
1844,,,
1845,1005559.0,-89.708626,44.797421
1846,,,
1847,1005499.0,-89.978008,42.101295
1848,,,
1849,1018991.0,-71.25688199999999,41.669478000000005
1850,,,
1851,1004717.0,-79.8734,32.790718
1852,,,
1853,1018995.0,-77.038675,38.931518
1854,,,
1855,1000585.0,-79.409554,39.408747
1856,,,
1857,1021307.0,-75.196253,40.046155999999996
1858,,,
1859,1021288.0,-84.776052,43.604433
1860,,,
1861,1021287.0,-84.780178,43.607074
1862,,,
1863,1021230.0,-85.543754,38.049484
1864,,,
1865,1010316.0,-83.646551,32.833797
1866,,,
1867,1012725.0,-149.731189,61.208991000000005
1868,,,
1869,1018924.0,-85.410675,40.188394200000005
1870,,,
1871,1018931.0,-86.653401,46.412557
1872,,,
1873,1019857.0,-79.696788,40.430121
1874,,,
1875,1018903.0,-149.113628,61.59993000000001
1876,,,
1877,1019682.0,-77.56524,39.505519
1878,,,
1879,1011535.0,-122.285131,38.301189
1880,,,
1881,1020055.0,-75.05512,41.596136
1882,,,
1883,1003081.0,-77.802729,35.955256
1884,,,
1885,1020017.0,-71.341206,42.290237
1886,,,
1887,1018702.0,-71.236446,42.280988
1888,,,
1889,1019737.0,-94.370028,36.870009
1890,,,
1891,1019908.0,-71.461775,41.8118
1892,,,
1893,1005527.0,-82.815383,40.081412
1894,,,
1895,1021347.0,-82.81541999999999,40.081379999999996
1896,,,
1897,1019725.0,-82.737607,42.68546
1898,,,
1899,1012739.0,-70.923644,41.675431
1900,,,
1901,1012738.0,-70.928587,41.644314
1902,,,
1903,1019348.0,-70.937913,41.661303000000004
1904,,,
1905,1012737.0,-70.937913,41.661303000000004
1906,,,
1907,1019227.0,-89.632242,42.809612
1908,,,
1909,1019879.0,-98.357951,40.922193
1910,,,
1911,1020043.0,-83.883624,36.039471
1912,,,
1913,1005939.0,-72.924912,41.307645
1914,,,
1915,1005991.0,-77.410676,37.699238
1916,,,
1917,1021336.0,-89.975013,30.030671999999996
1918,,,
1919,1012044.0,-70.9380776,43.0788567
1920,,,
1921,1019240.0,-117.92879199999999,33.607886
1922,,,
1923,1019294.0,-84.56655,37.893076
1924,,,
1925,1019883.0,-97.212686,41.948007000000004
1926,,,
1927,1010614.0,-73.197873,41.990739000000005
1928,,,
1929,1021279.0,-123.17882900000001,44.63664
1930,,,
1931,1020048.0,-79.009573,38.201665999999996
1932,,,
1933,1020066.0,-122.26907800000001,37.880337
1934,,,
1935,1021243.0,-81.409572,40.892548
1936,,,
1937,1021434.0,-81.41776899999999,40.875871000000004
1938,,,
1939,1019407.0,-73.988272,43.702638
1940,,,
1941,1018875.0,-82.524714,40.770362
1942,,,
1943,1021344.0,-82.523336,40.766123
1944,,,
1945,1018184.0,-93.199249,43.152590000000004
1946,,,
1947,1018550.0,-83.0043304,39.9718961
1948,,,
1949,1001059.0,-78.683173,33.827655
1950,,,
1951,1004865.0,-101.295598,48.233564
1952,,,
1953,1009884.0,-77.662435,39.938459
1954,,,
1955,1018455.0,-76.77563,38.473539
1956,,,
1957,1019640.0,-75.489035,40.684278000000006
1958,,,
1959,1003694.0,-87.8286573,42.1314024
1960,,,
1961,1006780.0,-93.262339,44.995288
1962,,,
1963,1010755.0,-117.90522800000001,48.543279
1964,,,
1965,1002764.0,-85.614175,45.129668
1966,,,
1967,1018728.0,-118.5562362,34.238573200000005
1968,,,
1969,1019815.0,-84.53998399999999,39.163947
1970,,,
1971,1021379.0,-89.362808,43.128145
1972,,,
1973,1019008.0,-75.523641,42.531632
1974,,,
1975,1019345.0,-83.910507,35.96565
1976,,,
1977,1020054.0,-77.264712,38.915538
1978,,,
1979,1019127.0,-74.154584,40.824341
1980,,,
1981,1019828.0,-87.917781,42.899242
1982,,,
1983,1019488.0,-77.302226,38.889444
1984,,,
1985,1018829.0,-71.1691939,42.3506821
1986,,,
1987,1019223.0,-76.91857590000001,38.8708398
1988,,,
1989,1019971.0,-84.304799,33.760143
1990,,,
1991,1019353.0,-82.320981,29.193929999999998
1992,,,
1993,1001839.0,-117.25016000000001,32.746190000000006
1994,,,
1995,1006250.0,-74.572082,39.282143
1996,,,
1997,1019200.0,-75.160072,38.3992566
1998,,,
1999,1021412.0,-80.74212,40.014375
2000,,,
2001,1021413.0,-80.865892,40.069884
2002,,,
2003,1001271.0,-122.687706,45.499865
2004,,,
2005,1021356.0,-89.650662,39.800581
2006,,,
2007,1020130.0,-118.1919,34.110124
2008,,,
2009,1020131.0,-118.191934,34.110171
2010,,,
2011,1020146.0,-122.274596,37.801382000000004
2012,,,
2013,1009659.0,-157.827323,21.292322
2014,,,
2015,1010865.0,-76.663201,34.719572
2016,,,
2017,1021351.0,-82.75421700000001,39.886238
2018,,,
2019,1019646.0,-122.902519,47.050425
2020,,,
2021,1018655.0,-96.0138738,41.237737100000004
2022,,,
2023,1019343.0,-96.041927,41.264675
2024,,,
2025,1001034.0,-88.202341,44.503625
2026,,,
2027,1019317.0,-77.49325999999999,34.782418
2028,,,
2029,1018807.0,-73.02105870000001,41.2735586
2030,,,
2031,1020114.0,-117.85586599999999,33.791554
2032,,,
2033,1018920.0,-81.70166400000001,30.165484000000003
2034,,,
2035,1008468.0,-122.597822,45.333082
2036,,,
2037,1019202.0,-120.484427,37.30093
2038,,,
2039,1020198.0,-122.174543,37.882764
2040,,,
2041,1008360.0,-81.05548399999999,29.284852
2042,,,
2043,1019416.0,-116.255806,46.477928999999996
2044,,,
2045,1019019.0,-88.537573,44.021478
2046,,,
2047,1019023.0,-88.537461,44.022875
2048,,,
2049,1019025.0,-88.54000400000001,44.03325
2050,,,
2051,1019387.0,-88.351638,41.684726
2052,,,
2053,1021273.0,-88.35159499999999,41.68475
2054,,,
2055,1021215.0,-95.556782,38.777419
2056,,,
2057,1020023.0,-76.82215699999999,42.676728999999995
2058,,,
2059,1021384.0,-86.76948399999999,39.286121
2060,,,
2061,1004212.0,-78.58661629999999,36.3148277
2062,,,
2063,1021335.0,-84.74154399999999,39.510915000000004
2064,,,
2065,1012777.0,-119.18027,34.19798
2066,,,
2067,1008946.0,-123.96074899999999,45.205076
2068,,,
2069,1012526.0,-88.596972,37.090713
2070,,,
2071,1021200.0,-121.755366,36.910275
2072,,,
2073,1019723.0,-73.917284,41.011604999999996
2074,,,
2075,1019102.0,-98.543052,29.321634000000003
2076,,,
2077,1005248.0,-157.797316,21.29891
2078,,,
2079,1018687.0,-87.7831286,41.6604652
2080,,,
2081,1011995.0,-118.373725,33.779336
2082,,,
2083,1021398.0,-90.486623,36.05557
2084,,,
2085,1019755.0,-77.023928,38.932171999999994
2086,,,
2087,1019761.0,-77.02396,38.932155
2088,,,
2089,1006927.0,-94.683086,39.187828
2090,,,
2091,1019939.0,-97.52481999999999,35.501891
2092,,,
2093,1021417.0,-77.76677099999999,40.151488
2094,,,
2095,1019674.0,-73.60084499999999,41.564215000000004
2096,,,
2097,1019910.0,-71.387274,41.877734000000004
2098,,,
2099,1018944.0,-71.39999,41.862831
2100,,,
